policy,subject,trial,true_label,decoded,confidence,abstained,correct,unsafe_action,intent,latency_ms,trial_duration_s
Policy_B_ConfidenceGated,3,36,1,1,0.9463,True,False,False,ABSTAIN,2.277,4.5
Policy_B_ConfidenceGated,3,37,0,1,0.724,True,False,False,ABSTAIN,2.237,4.5
Policy_B_ConfidenceGated,3,38,1,1,0.7919,True,False,False,ABSTAIN,2.276,4.5
Policy_B_ConfidenceGated,3,39,0,1,0.7806,True,False,False,ABSTAIN,2.209,4.5
Policy_B_ConfidenceGated,3,40,1,1,0.954,True,False,False,ABSTAIN,2.29,4.5
Policy_B_ConfidenceGated,3,41,1,1,0.6357,True,False,False,ABSTAIN,2.216,4.5
Policy_B_ConfidenceGated,3,42,0,1,0.7504,True,False,False,ABSTAIN,2.293,4.5
Policy_B_ConfidenceGated,3,43,0,0,0.7285,True,False,False,ABSTAIN,2.199,4.5
Policy_B_ConfidenceGated,3,44,1,1,0.5027,True,False,False,ABSTAIN,2.282,4.5
Policy_B_ConfidenceGated,3,45,0,1,0.6209,True,False,False,ABSTAIN,2.217,4.5
Policy_B_ConfidenceGated,3,46,0,1,0.9117,True,False,False,ABSTAIN,2.319,4.5
Policy_B_ConfidenceGated,3,47,0,0,0.7885,True,False,False,ABSTAIN,2.266,4.5
Policy_B_ConfidenceGated,3,48,1,1,0.968,True,False,False,ABSTAIN,2.304,4.5
Policy_B_ConfidenceGated,3,49,0,1,0.8105,True,False,False,ABSTAIN,2.242,4.5
Policy_B_ConfidenceGated,3,50,0,1,0.7151,True,False,False,ABSTAIN,2.307,4.5
Policy_B_ConfidenceGated,3,51,1,1,0.9415,True,False,False,ABSTAIN,2.203,4.5
Policy_B_ConfidenceGated,3,52,1,1,0.7187,True,False,False,ABSTAIN,2.406,4.5
Policy_B_ConfidenceGated,3,53,1,1,0.8984,True,False,False,ABSTAIN,2.245,4.5
Policy_B_ConfidenceGated,3,54,0,1,0.8415,False,False,True,CLASS_1,2.197,4.5
Policy_B_ConfidenceGated,3,55,1,0,0.5428,True,False,False,ABSTAIN,2.214,4.5
Policy_B_ConfidenceGated,3,56,1,0,0.596,True,False,False,ABSTAIN,2.164,4.5
Policy_B_ConfidenceGated,3,57,1,1,0.8741,True,False,False,ABSTAIN,2.228,4.5
Policy_B_ConfidenceGated,3,58,0,1,0.7141,True,False,False,ABSTAIN,2.374,4.5
Policy_B_ConfidenceGated,3,59,1,1,0.7507,True,False,False,ABSTAIN,2.377,4.5
Policy_B_ConfidenceGated,3,60,0,1,0.8226,True,False,False,ABSTAIN,2.375,4.5
Policy_B_ConfidenceGated,3,61,1,1,0.8824,True,False,False,ABSTAIN,2.23,4.5
Policy_B_ConfidenceGated,3,62,0,1,0.9322,False,False,True,CLASS_1,2.16,4.5
Policy_B_ConfidenceGated,3,63,1,0,0.7061,True,False,False,ABSTAIN,2.19,4.5
Policy_B_ConfidenceGated,3,64,1,0,0.5332,True,False,False,ABSTAIN,2.213,4.5
Policy_B_ConfidenceGated,3,65,1,1,0.7314,True,False,False,ABSTAIN,2.41,4.5
Policy_B_ConfidenceGated,3,66,0,1,0.5551,True,False,False,ABSTAIN,2.201,4.5
Policy_B_ConfidenceGated,3,67,0,0,0.6979,True,False,False,ABSTAIN,2.224,4.5
Policy_B_ConfidenceGated,3,68,0,0,0.597,True,False,False,ABSTAIN,2.182,4.5
Policy_B_ConfidenceGated,3,69,0,1,0.6786,True,False,False,ABSTAIN,2.206,4.5
Policy_B_ConfidenceGated,3,70,0,1,0.9217,True,False,False,ABSTAIN,2.207,4.5
Policy_B_ConfidenceGated,3,71,1,1,0.8779,False,True,False,CLASS_1,2.35,4.5
Policy_B_ConfidenceGated,3,72,1,1,0.8081,True,False,False,ABSTAIN,2.371,4.5
Policy_B_ConfidenceGated,3,73,1,0,0.5242,True,False,False,ABSTAIN,2.515,4.5
Policy_B_ConfidenceGated,3,74,0,1,0.5445,True,False,False,ABSTAIN,2.213,4.5
Policy_B_ConfidenceGated,3,75,0,0,0.7963,True,False,False,ABSTAIN,2.205,4.5
Policy_B_ConfidenceGated,3,76,1,0,0.9392,True,False,False,ABSTAIN,2.209,4.5
Policy_B_ConfidenceGated,3,77,1,0,0.7008,True,False,False,ABSTAIN,2.211,4.5
Policy_B_ConfidenceGated,3,78,0,0,0.5476,True,False,False,ABSTAIN,2.216,4.5
Policy_B_ConfidenceGated,3,79,0,1,0.8498,True,False,False,ABSTAIN,2.194,4.5
Policy_B_ConfidenceGated,3,80,1,1,0.9775,False,True,False,CLASS_1,2.209,4.5
Policy_B_ConfidenceGated,3,81,1,1,0.8569,True,False,False,ABSTAIN,2.207,4.5
Policy_B_ConfidenceGated,3,82,1,1,0.8288,True,False,False,ABSTAIN,2.258,4.5
Policy_B_ConfidenceGated,3,83,1,1,0.6842,True,False,False,ABSTAIN,2.207,4.5
Policy_B_ConfidenceGated,3,84,0,1,0.8524,True,False,False,ABSTAIN,2.434,4.5
Policy_B_ConfidenceGated,3,85,1,0,0.9308,True,False,False,ABSTAIN,2.423,4.5
Policy_B_ConfidenceGated,3,86,0,1,0.6096,True,False,False,ABSTAIN,2.475,4.5
Policy_B_ConfidenceGated,3,87,0,0,0.6077,True,False,False,ABSTAIN,2.228,4.5
Policy_B_ConfidenceGated,3,88,1,1,0.9319,True,False,False,ABSTAIN,2.184,4.5
Policy_B_ConfidenceGated,3,89,1,1,0.5732,True,False,False,ABSTAIN,2.211,4.5
Policy_B_ConfidenceGated,3,90,0,1,0.6452,True,False,False,ABSTAIN,2.217,4.5
Policy_B_ConfidenceGated,3,91,0,1,0.7956,True,False,False,ABSTAIN,2.198,4.5
Policy_B_ConfidenceGated,3,92,0,0,0.8344,True,False,False,ABSTAIN,2.172,4.5
Policy_B_ConfidenceGated,3,93,0,1,0.9424,True,False,False,ABSTAIN,2.176,4.5
Policy_B_ConfidenceGated,3,94,0,1,0.7721,True,False,False,ABSTAIN,2.116,4.5
Policy_B_ConfidenceGated,3,95,0,1,0.8306,True,False,False,ABSTAIN,2.184,4.5
Policy_B_ConfidenceGated,3,96,0,1,0.8782,False,False,True,CLASS_1,2.453,4.5
Policy_B_ConfidenceGated,3,97,1,1,0.9625,True,False,False,ABSTAIN,2.333,4.5
Policy_B_ConfidenceGated,3,98,1,1,0.7826,True,False,False,ABSTAIN,2.363,4.5
Policy_B_ConfidenceGated,3,99,1,1,0.8046,True,False,False,ABSTAIN,2.416,4.5
Policy_B_ConfidenceGated,3,100,1,0,0.6812,True,False,False,ABSTAIN,2.321,4.5
Policy_B_ConfidenceGated,3,101,1,1,0.936,True,False,False,ABSTAIN,2.223,4.5
Policy_B_ConfidenceGated,3,102,0,1,0.7165,True,False,False,ABSTAIN,2.206,4.5
Policy_B_ConfidenceGated,3,103,0,1,0.8736,True,False,False,ABSTAIN,2.272,4.5
Policy_B_ConfidenceGated,3,104,1,1,0.7316,True,False,False,ABSTAIN,2.207,4.5
Policy_B_ConfidenceGated,3,105,0,0,0.5802,True,False,False,ABSTAIN,2.225,4.5
Policy_B_ConfidenceGated,3,106,0,1,0.8196,True,False,False,ABSTAIN,2.238,4.5
Policy_B_ConfidenceGated,3,107,1,1,0.6614,True,False,False,ABSTAIN,2.195,4.5
Policy_B_ConfidenceGated,3,108,0,1,0.9741,True,False,False,ABSTAIN,2.221,4.5
Policy_B_ConfidenceGated,3,109,0,1,0.8493,False,False,True,CLASS_1,2.21,4.5
Policy_B_ConfidenceGated,3,110,0,1,0.5074,True,False,False,ABSTAIN,2.294,4.5
Policy_B_ConfidenceGated,3,111,0,1,0.9742,True,False,False,ABSTAIN,2.269,4.5
Policy_B_ConfidenceGated,3,112,1,1,0.7397,True,False,False,ABSTAIN,2.429,4.5
Policy_B_ConfidenceGated,3,113,1,0,0.5643,True,False,False,ABSTAIN,2.433,4.5
Policy_B_ConfidenceGated,3,114,1,0,0.6499,True,False,False,ABSTAIN,2.165,4.5
Policy_B_ConfidenceGated,3,115,1,0,0.684,True,False,False,ABSTAIN,2.158,4.5
Policy_B_ConfidenceGated,3,116,1,1,0.9361,True,False,False,ABSTAIN,2.194,4.5
Policy_B_ConfidenceGated,3,117,0,0,0.5626,True,False,False,ABSTAIN,2.2,4.5
Policy_B_ConfidenceGated,3,118,1,1,0.7239,True,False,False,ABSTAIN,2.207,4.5
Policy_B_ConfidenceGated,3,119,1,1,0.8545,True,False,False,ABSTAIN,2.23,4.5
Policy_B_ConfidenceGated,3,120,0,0,0.6598,True,False,False,ABSTAIN,2.259,4.5
Policy_B_ConfidenceGated,3,121,0,1,0.9243,True,False,False,ABSTAIN,2.354,4.5
Policy_B_ConfidenceGated,3,122,0,1,0.747,True,False,False,ABSTAIN,2.212,4.5
Policy_B_ConfidenceGated,3,123,0,1,0.5509,True,False,False,ABSTAIN,2.248,4.5
Policy_B_ConfidenceGated,3,124,0,0,0.5235,True,False,False,ABSTAIN,2.209,4.5
Policy_B_ConfidenceGated,3,125,0,1,0.721,True,False,False,ABSTAIN,2.241,4.5
Policy_B_ConfidenceGated,3,126,0,0,0.5896,True,False,False,ABSTAIN,2.229,4.5
Policy_B_ConfidenceGated,3,127,1,1,0.8477,True,False,False,ABSTAIN,2.151,4.5
Policy_B_ConfidenceGated,3,128,0,1,0.5647,True,False,False,ABSTAIN,2.195,4.5
Policy_B_ConfidenceGated,3,129,1,1,0.8468,True,False,False,ABSTAIN,2.214,4.5
Policy_B_ConfidenceGated,3,130,0,1,0.5958,True,False,False,ABSTAIN,2.21,4.5
Policy_B_ConfidenceGated,3,131,1,1,0.7344,True,False,False,ABSTAIN,2.165,4.5
Policy_B_ConfidenceGated,3,132,1,1,0.654,True,False,False,ABSTAIN,2.198,4.5
Policy_B_ConfidenceGated,3,133,0,1,0.6621,True,False,False,ABSTAIN,2.221,4.5
Policy_B_ConfidenceGated,3,134,0,1,0.5973,True,False,False,ABSTAIN,2.37,4.5
Policy_B_ConfidenceGated,3,135,1,1,0.8099,True,False,False,ABSTAIN,2.367,4.5
Policy_B_ConfidenceGated,3,136,1,1,0.9273,True,False,False,ABSTAIN,2.345,4.5
Policy_B_ConfidenceGated,3,137,1,0,0.6404,True,False,False,ABSTAIN,2.169,4.5
Policy_B_ConfidenceGated,3,138,1,1,0.7694,True,False,False,ABSTAIN,2.195,4.5
Policy_B_ConfidenceGated,3,139,0,0,0.5798,True,False,False,ABSTAIN,2.26,4.5
Policy_B_ConfidenceGated,3,140,0,1,0.8674,True,False,False,ABSTAIN,2.195,4.5
Policy_B_ConfidenceGated,3,141,0,0,0.8895,True,False,False,ABSTAIN,2.2,4.5
Policy_B_ConfidenceGated,3,142,0,1,0.7218,True,False,False,ABSTAIN,2.172,4.5
Policy_B_ConfidenceGated,3,143,1,0,0.6576,True,False,False,ABSTAIN,2.222,4.5
Policy_B_ConfidenceGated,3,144,0,1,0.7795,True,False,False,ABSTAIN,2.152,4.5
Policy_B_ConfidenceGated,3,145,0,0,0.7052,True,False,False,ABSTAIN,2.217,4.5
Policy_B_ConfidenceGated,3,146,1,1,0.6939,True,False,False,ABSTAIN,2.236,4.5
Policy_B_ConfidenceGated,3,147,1,1,0.7431,True,False,False,ABSTAIN,2.221,4.5
Policy_B_ConfidenceGated,3,148,0,1,0.7138,True,False,False,ABSTAIN,2.456,4.5
Policy_B_ConfidenceGated,3,149,0,0,0.5383,True,False,False,ABSTAIN,2.353,4.5
Policy_B_ConfidenceGated,3,150,1,1,0.848,True,False,False,ABSTAIN,2.353,4.5
Policy_B_ConfidenceGated,3,151,1,1,0.6236,True,False,False,ABSTAIN,2.378,4.5
Policy_B_ConfidenceGated,3,152,1,1,0.6448,True,False,False,ABSTAIN,2.336,4.5
Policy_B_ConfidenceGated,3,153,1,1,0.9025,True,False,False,ABSTAIN,2.391,4.5
Policy_B_ConfidenceGated,3,154,1,1,0.533,True,False,False,ABSTAIN,2.396,4.5
Policy_B_ConfidenceGated,3,155,1,1,0.7412,True,False,False,ABSTAIN,2.525,4.5
Policy_B_ConfidenceGated,3,156,1,1,0.8504,True,False,False,ABSTAIN,2.54,4.5
Policy_B_ConfidenceGated,3,157,0,0,0.5013,True,False,False,ABSTAIN,2.445,4.5
Policy_B_ConfidenceGated,3,158,1,1,0.6064,True,False,False,ABSTAIN,2.466,4.5
Policy_B_ConfidenceGated,3,159,1,1,0.8579,True,False,False,ABSTAIN,2.383,4.5
Policy_B_ConfidenceGated,3,160,0,1,0.9401,False,False,True,CLASS_1,2.441,4.5
Policy_C_SharedControl,3,1,1,1,0.9049,True,False,False,,2.311,4.5
Policy_C_SharedControl,3,2,0,1,0.7673,True,False,False,,2.075,4.5
Policy_C_SharedControl,3,3,1,1,0.5318,True,False,False,,2.35,4.5
Policy_C_SharedControl,3,4,0,1,0.6425,True,False,False,,2.233,4.5
Policy_C_SharedControl,3,5,0,1,0.7103,True,False,False,,2.222,4.5
Policy_C_SharedControl,3,6,0,0,0.5709,True,False,False,,2.246,4.5
Policy_C_SharedControl,3,7,1,1,0.9355,True,False,False,,2.281,4.5
Policy_C_SharedControl,3,8,0,1,0.5684,True,False,False,,2.196,4.5
Policy_C_SharedControl,3,9,0,1,0.838,True,False,False,,2.204,4.5
Policy_C_SharedControl,3,10,0,1,0.9619,False,False,True,SELECT_RIGHT,2.33,4.5
Policy_C_SharedControl,3,11,1,0,0.7543,True,False,False,,2.331,4.5
Policy_C_SharedControl,3,12,0,1,0.6672,True,False,False,,2.307,4.5
Policy_C_SharedControl,3,13,1,0,0.6455,True,False,False,,2.349,4.5
Policy_C_SharedControl,3,14,0,1,0.8893,True,False,False,,2.314,4.5
Policy_C_SharedControl,3,15,1,1,0.6519,True,False,False,,2.288,4.5
Policy_C_SharedControl,3,16,0,1,0.6487,True,False,False,,2.197,4.5
Policy_C_SharedControl,3,17,0,0,0.8146,True,False,False,,2.615,4.5
Policy_C_SharedControl,3,18,0,0,0.6605,True,False,False,,2.465,4.5
Policy_C_SharedControl,3,19,0,1,0.8871,True,False,False,,2.418,4.5
Policy_C_SharedControl,3,20,0,1,0.9357,False,False,True,REACH_FORWARD,2.468,4.5
Policy_C_SharedControl,3,21,1,0,0.5111,True,False,False,,2.43,4.5
Policy_C_SharedControl,3,22,1,1,0.7958,True,False,False,,2.41,4.5
Policy_C_SharedControl,3,23,1,1,0.7838,True,False,False,,2.438,4.5
Policy_C_SharedControl,3,24,0,1,0.8789,True,False,False,,2.643,4.5
Policy_C_SharedControl,3,25,1,0,0.8229,True,False,False,,2.574,4.5
Policy_C_SharedControl,3,26,1,1,0.8575,True,False,False,,2.62,4.5
Policy_C_SharedControl,3,27,1,0,0.9138,True,False,False,,2.614,4.5
Policy_C_SharedControl,3,28,1,1,0.7658,True,False,False,,2.65,4.5
Policy_C_SharedControl,3,29,0,1,0.8154,True,False,False,,2.621,4.5
Policy_C_SharedControl,3,30,1,1,0.7276,True,False,False,,2.935,4.5
Policy_C_SharedControl,3,31,1,1,0.799,True,False,False,,3.042,4.5
Policy_C_SharedControl,3,32,1,0,0.6162,True,False,False,,3.03,4.5
Policy_C_SharedControl,3,33,0,1,0.8248,True,False,False,,2.967,4.5
Policy_C_SharedControl,3,34,0,1,0.8527,True,False,False,,2.805,4.5
Policy_C_SharedControl,3,35,1,0,0.7853,True,False,False,,2.762,4.5
Policy_C_SharedControl,3,36,1,1,0.9463,True,False,False,,3.631,4.5
Policy_C_SharedControl,3,37,0,1,0.724,True,False,False,,3.005,4.5
Policy_C_SharedControl,3,38,1,1,0.7919,True,False,False,,3.019,4.5
Policy_C_SharedControl,3,39,0,1,0.7806,True,False,False,,2.983,4.5
Policy_C_SharedControl,3,40,1,1,0.954,True,False,False,,3.176,4.5
Policy_C_SharedControl,3,41,1,1,0.6357,True,False,False,,3.658,4.5
Policy_C_SharedControl,3,42,0,1,0.7504,True,False,False,,3.672,4.5
Policy_C_SharedControl,3,43,0,0,0.7285,True,False,False,,3.668,4.5
Policy_C_SharedControl,3,44,1,1,0.5027,True,False,False,,3.342,4.5
Policy_C_SharedControl,3,45,0,1,0.6209,True,False,False,,3.185,4.5
Policy_C_SharedControl,3,46,0,1,0.9117,True,False,False,,4.612,4.5
Policy_C_SharedControl,3,47,0,0,0.7885,True,False,False,,3.888,4.5
Policy_C_SharedControl,3,48,1,1,0.968,True,False,False,,3.691,4.5
Policy_C_SharedControl,3,49,0,1,0.8105,True,False,False,,3.602,4.5
Policy_C_SharedControl,3,50,0,1,0.7151,True,False,False,,4.59,4.5
Policy_C_SharedControl,3,51,1,1,0.9415,True,False,False,,4.407,4.5
Policy_C_SharedControl,3,52,1,1,0.7187,True,False,False,,4.743,4.5
Policy_C_SharedControl,3,53,1,1,0.8984,True,False,False,,5.598,4.5
Policy_C_SharedControl,3,54,0,1,0.8415,False,False,True,GRASP_CLOSE,4.548,4.5
Policy_C_SharedControl,3,55,1,0,0.5428,True,False,False,,4.792,4.5
Policy_C_SharedControl,3,56,1,0,0.596,True,False,False,,4.544,4.5
Policy_C_SharedControl,3,57,1,1,0.8741,True,False,False,,4.502,4.5
Policy_C_SharedControl,3,58,0,1,0.7141,True,False,False,,4.773,4.5
Policy_C_SharedControl,3,59,1,1,0.7507,True,False,False,,4.48,4.5
Policy_C_SharedControl,3,60,0,1,0.8226,True,False,False,,4.449,4.5
Policy_C_SharedControl,3,61,1,1,0.8824,True,False,False,,4.741,4.5
Policy_C_SharedControl,3,62,0,1,0.9322,False,False,True,GRASP_CLOSE,4.502,4.5
Policy_C_SharedControl,3,63,1,0,0.7061,True,False,False,,4.677,4.5
Policy_C_SharedControl,3,64,1,0,0.5332,True,False,False,,5.556,4.5
Policy_C_SharedControl,3,65,1,1,0.7314,True,False,False,,4.555,4.5
Policy_C_SharedControl,3,66,0,1,0.5551,True,False,False,,4.872,4.5
Policy_C_SharedControl,3,67,0,0,0.6979,True,False,False,,5.095,4.5
Policy_C_SharedControl,3,68,0,0,0.597,True,False,False,,4.671,4.5
Policy_C_SharedControl,3,69,0,1,0.6786,True,False,False,,4.865,4.5
Policy_C_SharedControl,3,70,0,1,0.9217,True,False,False,,5.04,4.5
Policy_C_SharedControl,3,71,1,1,0.8779,False,True,False,GRASP_CLOSE,4.935,4.5
Policy_C_SharedControl,3,72,1,1,0.8081,True,False,False,,4.949,4.5
Policy_C_SharedControl,3,73,1,0,0.5242,True,False,False,,4.985,4.5
Policy_C_SharedControl,3,74,0,1,0.5445,True,False,False,,4.81,4.5
Policy_C_SharedControl,3,75,0,0,0.7963,True,False,False,,4.763,4.5
Policy_C_SharedControl,3,76,1,0,0.9392,True,False,False,,4.989,4.5
Policy_C_SharedControl,3,77,1,0,0.7008,True,False,False,,5.015,4.5
Policy_C_SharedControl,3,78,0,0,0.5476,True,False,False,,4.944,4.5
Policy_C_SharedControl,3,79,0,1,0.8498,True,False,False,,4.912,4.5
Policy_C_SharedControl,3,80,1,1,0.9775,False,True,False,GRASP_CLOSE,4.964,4.5
Policy_C_SharedControl,3,81,1,1,0.8569,True,False,False,,5.001,4.5
Policy_C_SharedControl,3,82,1,1,0.8288,True,False,False,,4.86,4.5
Policy_C_SharedControl,3,83,1,1,0.6842,True,False,False,,5.041,4.5
Policy_C_SharedControl,3,84,0,1,0.8524,True,False,False,,5.008,4.5
Policy_C_SharedControl,3,85,1,0,0.9308,True,False,False,,4.879,4.5
Policy_C_SharedControl,3,86,0,1,0.6096,True,False,False,,4.836,4.5
Policy_C_SharedControl,3,87,0,0,0.6077,True,False,False,,4.769,4.5
Policy_C_SharedControl,3,88,1,1,0.9319,True,False,False,,4.919,4.5
Policy_C_SharedControl,3,89,1,1,0.5732,True,False,False,,4.863,4.5
Policy_C_SharedControl,3,90,0,1,0.6452,True,False,False,,4.852,4.5
Policy_C_SharedControl,3,91,0,1,0.7956,True,False,False,,4.867,4.5
Policy_C_SharedControl,3,92,0,0,0.8344,True,False,False,,4.859,4.5
Policy_C_SharedControl,3,93,0,1,0.9424,True,False,False,,5.295,4.5
Policy_C_SharedControl,3,94,0,1,0.7721,True,False,False,,4.934,4.5
Policy_C_SharedControl,3,95,0,1,0.8306,True,False,False,,4.973,4.5
Policy_C_SharedControl,3,96,0,1,0.8782,False,False,True,GRASP_CLOSE,4.977,4.5
Policy_C_SharedControl,3,97,1,1,0.9625,True,False,False,,5.071,4.5
Policy_C_SharedControl,3,98,1,1,0.7826,True,False,False,,5.017,4.5
Policy_C_SharedControl,3,99,1,1,0.8046,True,False,False,,4.914,4.5
Policy_C_SharedControl,3,100,1,0,0.6812,True,False,False,,28.294,4.5
Policy_C_SharedControl,3,101,1,1,0.936,True,False,False,,6.045,4.5
Policy_C_SharedControl,3,102,0,1,0.7165,True,False,False,,5.24,4.5
Policy_C_SharedControl,3,103,0,1,0.8736,True,False,False,,6.149,4.5
Policy_C_SharedControl,3,104,1,1,0.7316,True,False,False,,5.277,4.5
Policy_C_SharedControl,3,105,0,0,0.5802,True,False,False,,5.311,4.5
Policy_C_SharedControl,3,106,0,1,0.8196,True,False,False,,5.141,4.5
Policy_C_SharedControl,3,107,1,1,0.6614,True,False,False,,5.215,4.5
Policy_C_SharedControl,3,108,0,1,0.9741,True,False,False,,5.742,4.5
Policy_C_SharedControl,3,109,0,1,0.8493,False,False,True,GRASP_CLOSE,5.247,4.5
Policy_C_SharedControl,3,110,0,1,0.5074,True,False,False,,5.154,4.5
Policy_C_SharedControl,3,111,0,1,0.9742,True,False,False,,4.981,4.5
Policy_C_SharedControl,3,112,1,1,0.7397,True,False,False,,4.769,4.5
Policy_C_SharedControl,3,113,1,0,0.5643,True,False,False,,4.92,4.5
Policy_C_SharedControl,3,114,1,0,0.6499,True,False,False,,5.075,4.5
Policy_C_SharedControl,3,115,1,0,0.684,True,False,False,,5.147,4.5
Policy_C_SharedControl,3,116,1,1,0.9361,True,False,False,,5.092,4.5
Policy_C_SharedControl,3,117,0,0,0.5626,True,False,False,,5.045,4.5
Policy_C_SharedControl,3,118,1,1,0.7239,True,False,False,,5.355,4.5
Policy_C_SharedControl,3,119,1,1,0.8545,True,False,False,,4.981,4.5
Policy_C_SharedControl,3,120,0,0,0.6598,True,False,False,,5.169,4.5
Policy_C_SharedControl,3,121,0,1,0.9243,True,False,False,,5.139,4.5
Policy_C_SharedControl,3,122,0,1,0.747,True,False,False,,5.211,4.5
Policy_C_SharedControl,3,123,0,1,0.5509,True,False,False,,5.282,4.5
Policy_C_SharedControl,3,124,0,0,0.5235,True,False,False,,5.295,4.5
Policy_C_SharedControl,3,125,0,1,0.721,True,False,False,,5.138,4.5
Policy_C_SharedControl,3,126,0,0,0.5896,True,False,False,,5.094,4.5
Policy_C_SharedControl,3,127,1,1,0.8477,True,False,False,,5.032,4.5
Policy_C_SharedControl,3,128,0,1,0.5647,True,False,False,,5.02,4.5
Policy_C_SharedControl,3,129,1,1,0.8468,True,False,False,,5.015,4.5
Policy_C_SharedControl,3,130,0,1,0.5958,True,False,False,,5.13,4.5
Policy_C_SharedControl,3,131,1,1,0.7344,True,False,False,,5.341,4.5
Policy_C_SharedControl,3,132,1,1,0.654,True,False,False,,5.142,4.5
Policy_C_SharedControl,3,133,0,1,0.6621,True,False,False,,5.128,4.5
Policy_C_SharedControl,3,134,0,1,0.5973,True,False,False,,5.267,4.5
Policy_C_SharedControl,3,135,1,1,0.8099,True,False,False,,5.821,4.5
Policy_C_SharedControl,3,136,1,1,0.9273,True,False,False,,6.238,4.5
Policy_C_SharedControl,3,137,1,0,0.6404,True,False,False,,6.197,4.5
Policy_C_SharedControl,3,138,1,1,0.7694,True,False,False,,6.26,4.5
Policy_C_SharedControl,3,139,0,0,0.5798,True,False,False,,5.704,4.5
Policy_C_SharedControl,3,140,0,1,0.8674,True,False,False,,5.467,4.5
Policy_C_SharedControl,3,141,0,0,0.8895,True,False,False,,5.797,4.5
Policy_C_SharedControl,3,142,0,1,0.7218,True,False,False,,6.183,4.5
Policy_C_SharedControl,3,143,1,0,0.6576,True,False,False,,6.251,4.5
Policy_C_SharedControl,3,144,0,1,0.7795,True,False,False,,5.865,4.5
Policy_C_SharedControl,3,145,0,0,0.7052,True,False,False,,5.217,4.5
Policy_C_SharedControl,3,146,1,1,0.6939,True,False,False,,5.031,4.5
Policy_C_SharedControl,3,147,1,1,0.7431,True,False,False,,4.785,4.5
Policy_C_SharedControl,3,148,0,1,0.7138,True,False,False,,4.845,4.5
Policy_C_SharedControl,3,149,0,0,0.5383,True,False,False,,4.491,4.5
Policy_C_SharedControl,3,150,1,1,0.848,True,False,False,,4.817,4.5
Policy_C_SharedControl,3,151,1,1,0.6236,True,False,False,,4.629,4.5
Policy_C_SharedControl,3,152,1,1,0.6448,True,False,False,,5.822,4.5
Policy_C_SharedControl,3,153,1,1,0.9025,True,False,False,,4.661,4.5
Policy_C_SharedControl,3,154,1,1,0.533,True,False,False,,5.132,4.5
Policy_C_SharedControl,3,155,1,1,0.7412,True,False,False,,5.982,4.5
Policy_C_SharedControl,3,156,1,1,0.8504,True,False,False,,4.772,4.5
Policy_C_SharedControl,3,157,0,0,0.5013,True,False,False,,4.943,4.5
Policy_C_SharedControl,3,158,1,1,0.6064,True,False,False,,3.977,4.5
Policy_C_SharedControl,3,159,1,1,0.8579,True,False,False,,4.167,4.5
Policy_C_SharedControl,3,160,0,1,0.9401,False,False,True,GRASP_CLOSE,3.974,4.5
Policy_A_Direct,4,1,1,1,0.9999,False,True,False,CLASS_1,5.013,4.5
Policy_A_Direct,4,2,0,0,0.8035,False,True,False,CLASS_0,1.782,4.5
Policy_A_Direct,4,3,0,0,0.9974,False,True,False,CLASS_0,1.706,4.5
Policy_A_Direct,4,4,1,1,0.9928,False,True,False,CLASS_1,1.743,4.5
Policy_A_Direct,4,5,1,1,0.9999,False,True,False,CLASS_1,1.686,4.5
Policy_A_Direct,4,6,0,0,0.9607,False,True,False,CLASS_0,1.69,4.5
Policy_A_Direct,4,7,0,0,0.9817,False,True,False,CLASS_0,1.697,4.5
Policy_A_Direct,4,8,1,1,1.0,False,True,False,CLASS_1,1.69,4.5
Policy_A_Direct,4,9,1,1,1.0,False,True,False,CLASS_1,1.725,4.5
Policy_A_Direct,4,10,1,1,0.999,False,True,False,CLASS_1,1.71,4.5
Policy_A_Direct,4,11,1,1,0.9997,False,True,False,CLASS_1,1.683,4.5
Policy_A_Direct,4,12,0,0,0.9906,False,True,False,CLASS_0,1.678,4.5
Policy_A_Direct,4,13,1,1,0.9825,False,True,False,CLASS_1,1.694,4.5
Policy_A_Direct,4,14,1,1,0.9988,False,True,False,CLASS_1,1.672,4.5
Policy_A_Direct,4,15,0,0,0.5952,False,True,False,CLASS_0,1.651,4.5
Policy_A_Direct,4,16,1,1,0.9952,False,True,False,CLASS_1,1.72,4.5
Policy_A_Direct,4,17,0,0,0.9649,False,True,False,CLASS_0,1.778,4.5
Policy_A_Direct,4,18,1,1,0.9993,False,True,False,CLASS_1,1.73,4.5
Policy_A_Direct,4,19,1,1,1.0,False,True,False,CLASS_1,1.765,4.5
Policy_A_Direct,4,20,0,0,0.7978,False,True,False,CLASS_0,1.781,4.5
Policy_A_Direct,4,21,1,1,0.9956,False,True,False,CLASS_1,1.664,4.5
Policy_A_Direct,4,22,0,0,0.9968,False,True,False,CLASS_0,1.747,4.5
Policy_A_Direct,4,23,0,1,0.5834,False,False,True,CLASS_1,1.717,4.5
Policy_A_Direct,4,24,1,1,0.9992,False,True,False,CLASS_1,1.737,4.5
Policy_A_Direct,4,25,0,0,0.9785,False,True,False,CLASS_0,1.708,4.5
Policy_A_Direct,4,26,1,1,0.8518,False,True,False,CLASS_1,1.735,4.5
Policy_A_Direct,4,27,0,0,0.9996,False,True,False,CLASS_0,1.7,4.5
Policy_A_Direct,4,28,1,1,0.9405,False,True,False,CLASS_1,1.755,4.5
